Month,Alfalfa,Grain,Pasture,ET_NoIrr,NoET_NoIrr,Water_Year
1990-10-01,4911.02490234,0,1758595.47991943,8218022.7585144,0,1991
1990-11-01,1008.12823486,0,334664.92250061,4975565.24781799,0,1991
1990-12-01,0,0,0,3067943.93125916,0,1991
1991-01-01,0,0,0,3667323.21383667,0,1991
1991-02-01,0,0,0,4464127.31086731,0,1991
1991-03-01,4911.02490234,427.48294067,2138751.39916992,13158652.6495876,0,1991
1991-04-01,5184.65673828,3936.95678711,2254618.59460449,9102021.87280273,0,1991
1991-05-01,5803.93945312,15826.84960938,2527615.66894531,8061500.79431152,0,1991
1991-06-01,8641.09667969,23284.55664062,3763197.61987305,8154131.38879395,0,1991
1991-07-01,12054.33300781,6422.08398438,5232879.08105469,4322219.79560852,0,1991
1991-08-01,10268.50488281,0,3302108.56286621,1160754.28968811,0,1991
1991-09-01,7344.93408203,0,1895450.69445801,292884.59985352,0,1991
1991-10-01,4464.56640625,0,1575749.21240234,2630217.61485291,0,1992
1991-11-01,806.50238037,0,271711.91703796,3282991.74082947,0,1992
1991-12-01,0,0,0,3095551.6505127,0,1992
1992-01-01,0,0,0,4145086.2878418,0,1992
1992-02-01,0,0,0,5752443.92554474,0,1992
1992-03-01,15625.98242188,0,1944318.67712402,12072565.0283966,0,1992
1992-04-01,22682.875,0,2819883.70336914,6725504.16403198,0,1992
1992-05-01,29689.37597656,0,3694206.73217773,2822465.57174683,0,1992
1992-06-01,37804.79589844,0,4703996.6965332,10089152.4073486,0,1992
1992-07-01,42190.16503906,0,5213640.65136719,1150803.25,0,1992
1992-08-01,40627.54296875,0,3117272.81738281,0,0,1992
1992-09-01,27219.44824219,0,2297975.60668945,675216.58210754,0,1992
1992-10-01,15625.98242188,0,1944318.67712402,6029498.21643066,0,1993
1992-11-01,3528.4487915,0,439039.86065674,5395527.03901672,0,1993
1992-12-01,0,0,0,3133238.96893311,0,1993
1993-01-01,0,0,0,3134808.64575195,0,1993
1993-02-01,0,0,0,4635731.11061859,0,1993
1993-03-01,15625.98242188,0,1944318.67712402,12066782.4047699,0,1993
1993-04-01,19658.50439453,0,2446079.60205078,15090050.8801269,0,1993
1993-05-01,28126.76318359,0,3499773.10644531,20590206.1333008,0,1993
1993-06-01,36292.59667969,0,4515836.04492188,11945603.0475769,0,1993
1993-07-01,39064.95507812,0,4860796.48950195,107000.62355042,0,1993
1993-08-01,35939.76660156,0,4471500.15673828,3790064.63621521,0,1993
1993-09-01,28731.65625,0,3552568.94042969,919402.90330505,0,1993
1993-10-01,17188.58740234,0,2122029.02441406,2872878.17169189,0,1994
1993-11-01,3528.4487915,0,412954.05311966,1256250.37859821,0,1994
1993-12-01,0,0,0,3112654.22399902,0,1994
1994-01-01,0,0,0,3110218.63110352,0,1994
1994-02-01,0,0,0,4624161.60467911,0,1994
1994-03-01,17188.58740234,0,2138274.97192383,9511821.25557327,0,1994
1994-04-01,21170.69335938,0,2608276.7144165,2036363.79973602,0,1994
1994-05-01,31251.96484375,0,3888637.35424805,6369346.91943359,0,1994
1994-06-01,37804.79589844,0,4703996.6965332,2532.87011719,0,1994
1994-07-01,48440.54101562,0,4416747.42431641,0,0,1994
1994-08-01,39064.95507812,0,1788428.0899353,0,0,1994
1994-09-01,28731.65625,0,1285936.06588745,807702.18066406,0,1994
1994-10-01,9607.8515625,0,968080.90432739,112636.78008556,0,1995
1994-11-01,2822.75823975,0,351231.77963257,4381837.03540039,0,1995
1994-12-01,0,0,0,3112186.87315369,0,1995
1995-01-01,0,0,0,2114642.88790894,0,1995
